series_id,timestamp,target
item-4,2025-04-07,70.86
item-4,2025-04-08,62.86
item-4,2025-04-09,63.27
item-4,2025-04-10,64.31
item-4,2025-04-11,58.31
item-4,2025-04-12,50.75
item-4,2025-04-13,55.05
item-4,2025-04-14,63.75
item-4,2025-04-15,65.97
item-4,2025-04-16,63.59
item-4,2025-04-17,61.91
item-4,2025-04-18,57.31
item-4,2025-04-19,50.42
item-4,2025-04-20,54.93
item-4,2025-04-21,62.6
item-4,2025-04-22,71.95
item-4,2025-04-23,73.26
item-4,2025-04-24,71.49
item-4,2025-04-25,56.75
item-4,2025-04-26,52.47
item-4,2025-04-27,61.69
item-4,2025-04-28,72.77
item-4,2025-04-29,64.34
item-4,2025-04-30,63.78
item-4,2025-05-01,74.29
item-4,2025-05-02,57.85
item-4,2025-05-03,51.53
item-4,2025-05-04,55.38
item-4,2025-05-05,71.05
item-4,2025-05-06,63.97
item-4,2025-05-07,62.96
item-4,2025-05-08,64.52
item-4,2025-05-09,56.45
item-4,2025-05-10,53.78
item-4,2025-05-11,51.24
item-4,2025-05-12,61.04
item-4,2025-05-13,65.53
item-4,2025-05-14,65.53
item-4,2025-05-15,63.51
item-4,2025-05-16,58.39
item-4,2025-05-17,51.48
item-4,2025-05-18,64.67
item-4,2025-05-19,61.39
item-4,2025-05-20,66.29
item-4,2025-05-21,63.73
item-4,2025-05-22,73.31
item-4,2025-05-23,57.16
item-4,2025-05-24,51.68
item-4,2025-05-25,54.01
item-4,2025-05-26,61.16
item-4,2025-05-27,65.02
item-4,2025-05-28,63.92
item-4,2025-05-29,61.7
item-4,2025-05-30,58.84
item-4,2025-05-31,52.31
item-4,2025-06-01,56.17
item-4,2025-06-02,61.19
item-4,2025-06-03,67.3
item-4,2025-06-04,64.43
item-4,2025-06-05,74.96
item-4,2025-06-06,68.73
item-4,2025-06-07,51.98
item-4,2025-06-08,57.31
item-4,2025-06-09,64.37
item-4,2025-06-10,67.94
item-4,2025-06-11,66.33
item-4,2025-06-12,72.85
item-4,2025-06-13,60.29
item-4,2025-06-14,55.5
item-4,2025-06-15,69.19
item-4,2025-06-16,60.47
item-4,2025-06-17,65.59
item-4,2025-06-18,65.98
item-4,2025-06-19,76.36
item-4,2025-06-20,59.97
item-4,2025-06-21,62.86
item-4,2025-06-22,65.99
item-4,2025-06-23,63.63
item-4,2025-06-24,66.68
item-4,2025-06-25,64.75
item-4,2025-06-26,64.66
item-4,2025-06-27,58.85
item-4,2025-06-28,54.1
item-4,2025-06-29,65.99
item-4,2025-06-30,62.48
item-4,2025-07-01,66.5
item-4,2025-07-02,64.02
item-4,2025-07-03,65.58
item-4,2025-07-04,61.72
item-4,2025-07-05,55.06
item-4,2025-07-06,66.37
item-4,2025-07-07,63.02
item-4,2025-07-08,63.96
item-4,2025-07-09,65.27
item-4,2025-07-10,63.37
item-4,2025-07-11,60.24
item-4,2025-07-12,53.65
item-4,2025-07-13,55.63
item-4,2025-07-14,63.13
item-4,2025-07-15,66.98
item-4,2025-07-16,67.89
item-4,2025-07-17,63.82
item-4,2025-07-18,59.28
item-4,2025-07-19,53.84
item-4,2025-07-20,57.07
item-4,2025-07-21,73.67
item-4,2025-07-22,65.88
item-4,2025-07-23,75.45
item-4,2025-07-24,77.07
item-4,2025-07-25,70.95
item-4,2025-07-26,52.89
item-4,2025-07-27,56.3
item-4,2025-07-28,62.91
item-4,2025-07-29,78.03
item-4,2025-07-30,64.79
item-4,2025-07-31,67.61
item-4,2025-08-01,59.14
item-4,2025-08-02,51.97
item-4,2025-08-03,56.72
item-5,2025-01-06,60.65
item-5,2025-01-07,72.9
item-5,2025-01-08,64.9
item-5,2025-01-09,63.34
item-5,2025-01-10,69.43
item-5,2025-01-11,52.78
item-5,2025-01-12,54.98
item-5,2025-01-13,60.73
item-5,2025-01-14,64.91
item-5,2025-01-15,73.26
item-5,2025-01-16,73.82
item-5,2025-01-17,59.54
item-5,2025-01-18,61.84
item-5,2025-01-19,55.14
item-5,2025-01-20,61.85
item-5,2025-01-21,64.41
item-5,2025-01-22,66.3
item-5,2025-01-23,62.51
item-5,2025-01-24,60.88
item-5,2025-01-25,52.9
item-5,2025-01-26,63.88
item-5,2025-01-27,62.65
item-5,2025-01-28,76.4
item-5,2025-01-29,63.5
item-5,2025-01-30,67.0
item-5,2025-01-31,60.03
item-5,2025-02-01,54.05
item-5,2025-02-02,56.36
item-5,2025-02-03,62.11
item-5,2025-02-04,64.32
item-5,2025-02-05,64.08
item-5,2025-02-06,75.68
item-5,2025-02-07,69.75
item-5,2025-02-08,63.63
item-5,2025-02-09,57.85
item-5,2025-02-10,63.88
item-5,2025-02-11,66.81
item-5,2025-02-12,76.81
item-5,2025-02-13,65.35
item-5,2025-02-14,59.5
item-5,2025-02-15,64.72
item-5,2025-02-16,60.92
item-5,2025-02-17,73.44
item-5,2025-02-18,64.24
item-5,2025-02-19,66.15
item-5,2025-02-20,67.2
item-5,2025-02-21,60.11
item-5,2025-02-22,52.78
item-5,2025-02-23,55.3
item-5,2025-02-24,62.2
item-5,2025-02-25,68.71
item-5,2025-02-26,64.87
item-5,2025-02-27,67.02
item-5,2025-02-28,69.98
item-5,2025-03-01,53.64
item-5,2025-03-02,57.1
item-5,2025-03-03,62.04
item-5,2025-03-04,67.18
item-5,2025-03-05,65.9
item-5,2025-03-06,66.76
item-5,2025-03-07,72.18
item-5,2025-03-08,65.72
item-5,2025-03-09,58.86
item-5,2025-03-10,75.32
item-5,2025-03-11,65.49
item-5,2025-03-12,66.24
item-5,2025-03-13,63.29
item-5,2025-03-14,71.86
item-5,2025-03-15,54.69
item-5,2025-03-16,56.2
item-5,2025-03-17,63.24
item-5,2025-03-18,78.73
item-5,2025-03-19,64.41
item-5,2025-03-20,69.28
item-5,2025-03-21,58.32
item-5,2025-03-22,56.39
item-5,2025-03-23,59.14
item-5,2025-03-24,64.38
item-5,2025-03-25,65.02
item-5,2025-03-26,64.89
item-5,2025-03-27,66.14
item-5,2025-03-28,61.58
item-5,2025-03-29,64.26
item-5,2025-03-30,59.08
item-5,2025-03-31,63.04
item-5,2025-04-01,65.86
item-5,2025-04-02,67.42
item-5,2025-04-03,67.23
item-5,2025-04-04,60.24
item-5,2025-04-05,56.5
item-5,2025-04-06,67.97
item-5,2025-04-07,64.71
item-5,2025-04-08,67.35
item-5,2025-04-09,65.63
item-5,2025-04-10,66.71
item-5,2025-04-11,59.34
item-5,2025-04-12,55.31
item-5,2025-04-13,55.63
item-5,2025-04-14,62.06
item-5,2025-04-15,67.98
item-5,2025-04-16,71.01
item-5,2025-04-17,76.39
item-5,2025-04-18,61.96
item-5,2025-04-19,54.63
item-5,2025-04-20,57.39
item-5,2025-04-21,65.55
item-5,2025-04-22,70.16
item-5,2025-04-23,65.95
item-5,2025-04-24,74.92
item-5,2025-04-25,72.02
item-5,2025-04-26,53.27
item-5,2025-04-27,69.94
item-5,2025-04-28,75.43
item-5,2025-04-29,70.82
item-5,2025-04-30,77.95
item-5,2025-05-01,76.29
item-5,2025-05-02,61.06
item-5,2025-05-03,56.26
item-5,2025-05-04,60.09
item-5,2025-05-05,66.94
item-5,2025-05-06,67.46
item-5,2025-05-07,70.84
item-5,2025-05-08,65.29
item-5,2025-05-09,60.31
item-5,2025-05-10,55.85
item-5,2025-05-11,57.97
item-5,2025-05-12,66.38
item-5,2025-05-13,76.25
item-5,2025-05-14,69.53
item-5,2025-05-15,69.12
item-5,2025-05-16,64.82
item-5,2025-05-17,57.72
item-5,2025-05-18,57.67
item-5,2025-05-19,67.92
item-5,2025-05-20,76.59
item-5,2025-05-21,67.25
item-5,2025-05-22,69.02
item-5,2025-05-23,64.12
item-5,2025-05-24,58.34
item-5,2025-05-25,56.64
item-5,2025-05-26,64.07
item-5,2025-05-27,67.18
item-5,2025-05-28,69.21
item-5,2025-05-29,68.72
item-5,2025-05-30,62.45
item-5,2025-05-31,66.94
item-5,2025-06-01,67.94
item-5,2025-06-02,66.45
item-5,2025-06-03,69.19
item-5,2025-06-04,68.96
item-5,2025-06-05,68.62
item-5,2025-06-06,72.0
item-5,2025-06-07,67.71
item-5,2025-06-08,58.33
item-5,2025-06-09,66.59
item-5,2025-06-10,78.24
item-5,2025-06-11,66.48
item-5,2025-06-12,79.39
item-5,2025-06-13,62.08
item-5,2025-06-14,55.8
item-5,2025-06-15,60.28
item-5,2025-06-16,77.43
item-5,2025-06-17,77.1
item-5,2025-06-18,67.74
item-5,2025-06-19,68.7
item-5,2025-06-20,63.61
item-5,2025-06-21,57.64
item-5,2025-06-22,61.45
item-5,2025-06-23,65.27
item-5,2025-06-24,70.17
item-5,2025-06-25,69.9
item-5,2025-06-26,68.01
item-5,2025-06-27,63.12
item-5,2025-06-28,56.83
item-5,2025-06-29,59.91
item-5,2025-06-30,67.14
item-5,2025-07-01,70.41
item-5,2025-07-02,71.03
item-5,2025-07-03,69.92
item-5,2025-07-04,72.23
item-5,2025-07-05,66.62
item-5,2025-07-06,57.11
item-5,2025-07-07,65.19
item-5,2025-07-08,68.38
item-5,2025-07-09,67.37
item-5,2025-07-10,67.97
item-5,2025-07-11,64.65
item-5,2025-07-12,57.26
item-5,2025-07-13,60.43
item-5,2025-07-14,67.33
item-5,2025-07-15,68.85
item-5,2025-07-16,70.52
item-5,2025-07-17,70.59
item-5,2025-07-18,63.94
item-5,2025-07-19,57.94
item-5,2025-07-20,58.96
item-5,2025-07-21,78.5
item-5,2025-07-22,78.13
item-5,2025-07-23,69.99
item-5,2025-07-24,71.52
item-5,2025-07-25,63.78
item-5,2025-07-26,70.74
item-5,2025-07-27,62.37
item-5,2025-07-28,68.15
item-5,2025-07-29,71.74
item-5,2025-07-30,71.82
item-5,2025-07-31,70.57
item-5,2025-08-01,76.04
item-5,2025-08-02,60.28
item-5,2025-08-03,72.83
item-6,2025-01-06,64.69
item-6,2025-01-07,69.75
item-6,2025-01-08,67.35
item-6,2025-01-09,70.5
item-6,2025-01-10,60.99
item-6,2025-01-11,55.91
item-6,2025-01-12,58.97
item-6,2025-01-13,66.84
item-6,2025-01-14,67.87
item-6,2025-01-15,80.13
item-6,2025-01-16,67.94
item-6,2025-01-17,63.79
item-6,2025-01-18,58.12
item-6,2025-01-19,58.28
item-6,2025-01-20,68.34
item-6,2025-01-21,72.28
item-6,2025-01-22,69.17
item-6,2025-01-23,80.27
item-6,2025-01-24,63.98
item-6,2025-01-25,53.93
item-6,2025-01-26,59.12
item-6,2025-01-27,68.33
item-6,2025-01-28,65.0
item-6,2025-01-29,68.84
item-6,2025-01-30,67.11
item-6,2025-01-31,73.21
item-6,2025-02-01,59.52
item-6,2025-02-02,69.9
item-6,2025-02-03,68.61
item-6,2025-02-04,68.9
item-6,2025-02-05,75.98
item-6,2025-02-06,71.82
item-6,2025-02-07,62.32
item-6,2025-02-08,59.35
item-6,2025-02-09,60.3
item-6,2025-02-10,65.91
item-6,2025-02-11,69.75
item-6,2025-02-12,71.49
item-6,2025-02-13,69.02
item-6,2025-02-14,63.35
item-6,2025-02-15,58.88
item-6,2025-02-16,60.96
item-6,2025-02-17,66.53
item-6,2025-02-18,79.45
item-6,2025-02-19,69.09
item-6,2025-02-20,68.15
item-6,2025-02-21,64.85
item-6,2025-02-22,69.42
item-6,2025-02-23,69.34
item-6,2025-02-24,67.68
item-6,2025-02-25,69.1
item-6,2025-02-26,81.63
item-6,2025-02-27,70.17
item-6,2025-02-28,64.09
item-6,2025-03-01,57.1
item-6,2025-03-02,56.97
item-6,2025-03-03,68.49
item-6,2025-03-04,69.9
item-6,2025-03-05,68.9
item-6,2025-03-06,69.6
item-6,2025-03-07,67.17
item-6,2025-03-08,58.27
item-6,2025-03-09,70.93
item-6,2025-03-10,68.45
item-6,2025-03-11,71.02
item-6,2025-03-12,66.29
item-6,2025-03-13,69.02
item-6,2025-03-14,64.92
item-6,2025-03-15,57.28
item-6,2025-03-16,61.22
item-6,2025-03-17,69.1
item-6,2025-03-18,72.76
item-6,2025-03-19,70.39
item-6,2025-03-20,72.62
item-6,2025-03-21,64.57
item-6,2025-03-22,55.97
item-6,2025-03-23,69.75
item-6,2025-03-24,67.2
item-6,2025-03-25,68.3
item-6,2025-03-26,66.95
item-6,2025-03-27,68.72
item-6,2025-03-28,63.75
item-6,2025-03-29,61.75
item-6,2025-03-30,59.43
item-6,2025-03-31,69.63
item-6,2025-04-01,71.43
item-6,2025-04-02,71.5
item-6,2025-04-03,70.89
item-6,2025-04-04,66.51
item-6,2025-04-05,60.63
item-6,2025-04-06,61.79
item-6,2025-04-07,69.43
item-6,2025-04-08,79.43
item-6,2025-04-09,72.59
item-6,2025-04-10,71.28
item-6,2025-04-11,72.32
item-6,2025-04-12,60.43
item-6,2025-04-13,73.18
item-6,2025-04-14,66.75
item-6,2025-04-15,70.79
item-6,2025-04-16,71.31
item-6,2025-04-17,69.56
item-6,2025-04-18,65.39
item-6,2025-04-19,58.16
item-6,2025-04-20,60.95
item-6,2025-04-21,66.88
item-6,2025-04-22,72.96
item-6,2025-04-23,70.16
item-6,2025-04-24,68.25
item-6,2025-04-25,65.94
item-6,2025-04-26,58.64
item-6,2025-04-27,61.04
item-6,2025-04-28,71.92
item-6,2025-04-29,71.39
item-6,2025-04-30,79.76
item-6,2025-05-01,70.81
item-6,2025-05-02,65.25
item-6,2025-05-03,59.97
item-6,2025-05-04,62.99
item-6,2025-05-05,68.64
item-6,2025-05-06,81.1
item-6,2025-05-07,72.48
item-6,2025-05-08,73.21
item-6,2025-05-09,74.06
item-6,2025-05-10,60.25
item-6,2025-05-11,64.37
item-6,2025-05-12,70.83
item-6,2025-05-13,70.43
item-6,2025-05-14,84.47
item-6,2025-05-15,82.31
item-6,2025-05-16,66.14
item-6,2025-05-17,62.26
item-6,2025-05-18,72.34
item-6,2025-05-19,69.94
item-6,2025-05-20,82.44
item-6,2025-05-21,81.94
item-6,2025-05-22,74.43
item-6,2025-05-23,66.85
item-6,2025-05-24,59.86
item-6,2025-05-25,64.55
item-6,2025-05-26,82.24
item-6,2025-05-27,68.78
item-6,2025-05-28,74.48
item-6,2025-05-29,84.18
item-6,2025-05-30,76.84
item-6,2025-05-31,60.96
item-6,2025-06-01,62.46
item-6,2025-06-02,68.46
item-6,2025-06-03,73.6
item-6,2025-06-04,71.45
item-6,2025-06-05,70.35
item-6,2025-06-06,65.67
item-6,2025-06-07,62.42
item-6,2025-06-08,59.97
item-6,2025-06-09,71.46
item-6,2025-06-10,74.08
item-6,2025-06-11,71.36
item-6,2025-06-12,82.69
item-6,2025-06-13,66.22
item-6,2025-06-14,72.03
item-6,2025-06-15,63.12
item-6,2025-06-16,72.55
item-6,2025-06-17,72.65
item-6,2025-06-18,72.08
item-6,2025-06-19,73.7
item-6,2025-06-20,75.97
item-6,2025-06-21,60.77
item-6,2025-06-22,61.03
item-6,2025-06-23,71.25
item-6,2025-06-24,71.85
item-6,2025-06-25,73.0
item-6,2025-06-26,72.83
item-6,2025-06-27,65.95
item-6,2025-06-28,62.83
item-6,2025-06-29,64.72
item-6,2025-06-30,70.42
item-6,2025-07-01,82.1
item-6,2025-07-02,72.84
item-6,2025-07-03,70.4
item-6,2025-07-04,68.32
item-6,2025-07-05,62.97
item-6,2025-07-06,63.27
item-6,2025-07-07,70.04
item-6,2025-07-08,74.65
item-6,2025-07-09,71.3
item-6,2025-07-10,82.4
item-6,2025-07-11,66.57
item-6,2025-07-12,69.13
item-6,2025-07-13,63.23
item-6,2025-07-14,69.96
item-6,2025-07-15,75.78
item-6,2025-07-16,74.16
item-6,2025-07-17,82.01
item-6,2025-07-18,67.78
item-6,2025-07-19,58.32
item-6,2025-07-20,65.0
item-6,2025-07-21,74.36
item-6,2025-07-22,84.93
item-6,2025-07-23,87.5
item-6,2025-07-24,85.4
item-6,2025-07-25,68.4
item-6,2025-07-26,61.59
item-6,2025-07-27,64.1
item-6,2025-07-28,72.73
item-6,2025-07-29,75.28
item-6,2025-07-30,71.96
item-6,2025-07-31,74.16
item-6,2025-08-01,69.44
item-6,2025-08-02,70.17
item-6,2025-08-03,66.31
item-7,2025-01-06,71.39
item-7,2025-01-07,73.26
item-7,2025-01-08,74.77
item-7,2025-01-09,74.97
item-7,2025-01-10,77.1
item-7,2025-01-11,60.43
item-7,2025-01-12,61.44
item-7,2025-01-13,69.05
item-7,2025-01-14,73.17
item-7,2025-01-15,82.45
item-7,2025-01-16,71.16
item-7,2025-01-17,65.28
item-7,2025-01-18,71.92
item-7,2025-01-19,73.39
item-7,2025-01-20,81.67
item-7,2025-01-21,71.86
item-7,2025-01-22,71.69
item-7,2025-01-23,72.31
item-7,2025-01-24,66.79
item-7,2025-01-25,58.65
item-7,2025-01-26,73.28
item-7,2025-01-27,71.55
item-7,2025-01-28,72.95
item-7,2025-01-29,82.07
item-7,2025-01-30,73.29
item-7,2025-01-31,78.38
item-7,2025-02-01,60.33
item-7,2025-02-02,63.35
item-7,2025-02-03,70.32
item-7,2025-02-04,83.73
item-7,2025-02-05,82.12
item-7,2025-02-06,72.17
item-7,2025-02-07,67.37
item-7,2025-02-08,62.31
item-7,2025-02-09,61.85
item-7,2025-02-10,77.72
item-7,2025-02-11,84.89
item-7,2025-02-12,73.22
item-7,2025-02-13,70.42
item-7,2025-02-14,68.24
item-7,2025-02-15,61.57
item-7,2025-02-16,74.54
item-7,2025-02-17,70.8
item-7,2025-02-18,73.24
item-7,2025-02-19,81.43
item-7,2025-02-20,73.05
item-7,2025-02-21,67.49
item-7,2025-02-22,62.96
item-7,2025-02-23,63.18
item-7,2025-02-24,70.4
item-7,2025-02-25,75.81
item-7,2025-02-26,71.6
item-7,2025-02-27,72.01
item-7,2025-02-28,80.92
item-7,2025-03-01,61.56
item-7,2025-03-02,65.1
item-7,2025-03-03,68.53
item-7,2025-03-04,72.74
item-7,2025-03-05,70.94
item-7,2025-03-06,73.28
item-7,2025-03-07,69.88
item-7,2025-03-08,60.71
item-7,2025-03-09,66.25
item-7,2025-03-10,71.7
item-7,2025-03-11,72.49
item-7,2025-03-12,72.01
item-7,2025-03-13,73.18
item-7,2025-03-14,65.92
item-7,2025-03-15,72.11
item-7,2025-03-16,64.9
item-7,2025-03-17,71.33
item-7,2025-03-18,75.02
item-7,2025-03-19,73.25
item-7,2025-03-20,75.1
item-7,2025-03-21,69.64
item-7,2025-03-22,63.96
item-7,2025-03-23,76.98
item-7,2025-03-24,71.93
item-7,2025-03-25,74.1
item-7,2025-03-26,75.59
item-7,2025-03-27,74.13
item-7,2025-03-28,78.98
item-7,2025-03-29,71.82
item-7,2025-03-30,66.49
item-7,2025-03-31,74.13
item-7,2025-04-01,75.64
item-7,2025-04-02,75.95
item-7,2025-04-03,73.9
item-7,2025-04-04,71.09
item-7,2025-04-05,62.69
item-7,2025-04-06,67.73
item-7,2025-04-07,84.61
item-7,2025-04-08,75.97
item-7,2025-04-09,75.6
item-7,2025-04-10,73.49
item-7,2025-04-11,68.22
item-7,2025-04-12,62.51
item-7,2025-04-13,65.96
item-7,2025-04-14,84.8
item-7,2025-04-15,75.33
item-7,2025-04-16,77.36
item-7,2025-04-17,78.5
item-7,2025-04-18,71.74
item-7,2025-04-19,67.02
item-7,2025-04-20,66.69
item-7,2025-04-21,72.9
item-7,2025-04-22,75.81
item-7,2025-04-23,75.19
item-7,2025-04-24,77.54
item-7,2025-04-25,70.98
item-7,2025-04-26,63.69
item-7,2025-04-27,66.76
item-7,2025-04-28,74.76
item-7,2025-04-29,84.88
item-7,2025-04-30,72.96
item-7,2025-05-01,74.88
item-7,2025-05-02,67.6
item-7,2025-05-03,63.87
item-7,2025-05-04,64.86
item-7,2025-05-05,75.01
item-7,2025-05-06,74.19
item-7,2025-05-07,78.6
item-7,2025-05-08,78.77
item-7,2025-05-09,73.38
item-7,2025-05-10,63.36
item-7,2025-05-11,65.92
item-7,2025-05-12,73.28
item-7,2025-05-13,73.48
item-7,2025-05-14,85.39
item-7,2025-05-15,76.35
item-7,2025-05-16,69.35
item-7,2025-05-17,64.7
item-7,2025-05-18,67.03
item-7,2025-05-19,73.8
item-7,2025-05-20,85.43
item-7,2025-05-21,85.49
item-7,2025-05-22,75.35
item-7,2025-05-23,69.97
item-7,2025-05-24,64.12
item-7,2025-05-25,67.9
item-7,2025-05-26,75.51
item-7,2025-05-27,75.32
item-7,2025-05-28,88.33
item-7,2025-05-29,87.25
item-7,2025-05-30,74.19
item-7,2025-05-31,72.52
item-7,2025-06-01,67.62
item-7,2025-06-02,74.34
item-7,2025-06-03,76.11
item-7,2025-06-04,77.27
item-7,2025-06-05,76.67
item-7,2025-06-06,71.18
item-7,2025-06-07,65.45
item-7,2025-06-08,66.37
item-7,2025-06-09,74.73
item-7,2025-06-10,71.84
item-7,2025-06-11,77.75
item-7,2025-06-12,79.37
item-7,2025-06-13,82.36
item-7,2025-06-14,64.82
item-7,2025-06-15,67.89
item-7,2025-06-16,72.95
item-7,2025-06-17,88.57
item-7,2025-06-18,76.46
item-7,2025-06-19,77.21
item-7,2025-06-20,80.54
item-7,2025-06-21,64.61
item-7,2025-06-22,77.62
item-7,2025-06-23,75.12
item-7,2025-06-24,86.86
item-7,2025-06-25,85.95
item-7,2025-06-26,79.34
item-7,2025-06-27,71.38
item-7,2025-06-28,76.0
item-7,2025-06-29,70.81
item-7,2025-06-30,74.64
item-7,2025-07-01,76.91
item-7,2025-07-02,75.31
item-7,2025-07-03,86.38
item-7,2025-07-04,80.78
item-7,2025-07-05,65.43
item-7,2025-07-06,75.94
item-7,2025-07-07,73.56
item-7,2025-07-08,89.66
item-7,2025-07-09,87.31
item-7,2025-07-10,81.15
item-7,2025-07-11,74.11
item-7,2025-07-12,65.68
item-7,2025-07-13,75.33
item-7,2025-07-14,75.16
item-7,2025-07-15,78.0
item-7,2025-07-16,80.29
item-7,2025-07-17,75.6
item-7,2025-07-18,70.94
item-7,2025-07-19,66.38
item-7,2025-07-20,68.49
item-7,2025-07-21,85.46
item-7,2025-07-22,75.42
item-7,2025-07-23,86.65
item-7,2025-07-24,74.23
item-7,2025-07-25,73.76
item-7,2025-07-26,68.61
item-7,2025-07-27,70.96
item-7,2025-07-28,75.36
item-7,2025-07-29,88.57
item-7,2025-07-30,78.45
item-7,2025-07-31,77.47
item-7,2025-08-01,72.94
item-7,2025-08-02,65.2
item-7,2025-08-03,68.8
