series_id,timestamp,target,promo,price
item-3,2025-04-21,55.43,0,10
item-3,2025-04-22,70.25,1,8
item-3,2025-04-23,63.35,0,10
item-3,2025-04-24,60.4,0,10
item-3,2025-04-25,55.25,0,10
item-3,2025-04-26,46.46,0,10
item-3,2025-04-27,49.15,0,10
item-3,2025-04-28,68.38,1,8
item-3,2025-04-29,59.54,0,10
item-3,2025-04-30,61.47,0,10
item-3,2025-05-01,55.76,0,10
item-3,2025-05-02,55.98,0,10
item-3,2025-05-03,48.31,0,10
item-3,2025-05-04,61.31,1,8
item-3,2025-05-05,56.38,0,10
item-3,2025-05-06,59.35,0,10
item-3,2025-05-07,61.22,0,10
item-3,2025-05-08,63.08,0,10
item-3,2025-05-09,54.31,0,10
item-3,2025-05-10,49.58,0,10
item-3,2025-05-11,50.95,0,10
item-3,2025-05-12,59.24,0,10
item-3,2025-05-13,62.02,0,10
item-3,2025-05-14,70.93,1,8
item-3,2025-05-15,57.52,0,10
item-3,2025-05-16,55.8,0,10
item-3,2025-05-17,46.36,0,10
item-3,2025-05-18,47.63,0,10
item-3,2025-05-19,59.87,0,10
item-3,2025-05-20,60.64,0,10
item-3,2025-05-21,59.0,0,10
item-3,2025-05-22,61.86,0,10
item-3,2025-05-23,55.27,0,10
item-3,2025-05-24,46.48,0,10
item-3,2025-05-25,61.55,1,8
item-3,2025-05-26,60.06,0,10
item-3,2025-05-27,59.18,0,10
item-3,2025-05-28,70.28,1,8
item-3,2025-05-29,61.23,0,10
item-3,2025-05-30,53.85,0,10
item-3,2025-05-31,50.84,0,10
item-3,2025-06-01,50.15,0,10
item-3,2025-06-02,55.46,0,10
item-3,2025-06-03,61.54,0,10
item-3,2025-06-04,62.46,0,10
item-3,2025-06-05,69.44,1,8
item-3,2025-06-06,66.06,1,8
item-3,2025-06-07,48.74,0,10
item-3,2025-06-08,54.5,0,10
item-3,2025-06-09,54.68,0,10
item-3,2025-06-10,59.1,0,10
item-3,2025-06-11,60.13,0,10
item-3,2025-06-12,58.64,0,10
item-3,2025-06-13,54.52,0,10
item-3,2025-06-14,48.45,0,10
item-3,2025-06-15,51.57,0,10
item-3,2025-06-16,60.31,0,10
item-3,2025-06-17,60.19,0,10
item-3,2025-06-18,60.99,0,10
item-3,2025-06-19,70.33,1,8
item-3,2025-06-20,65.42,1,8
item-3,2025-06-21,62.08,1,8
item-3,2025-06-22,50.65,0,10
item-3,2025-06-23,60.21,0,10
item-3,2025-06-24,58.33,0,10
item-3,2025-06-25,57.47,0,10
item-3,2025-06-26,61.7,0,10
item-3,2025-06-27,66.21,1,8
item-3,2025-06-28,49.9,0,10
item-3,2025-06-29,49.33,0,10
item-3,2025-06-30,59.86,0,10
item-3,2025-07-01,60.15,0,10
item-3,2025-07-02,59.86,0,10
item-3,2025-07-03,73.77,1,8
item-3,2025-07-04,54.94,0,10
item-3,2025-07-05,48.39,0,10
item-3,2025-07-06,61.4,1,8
item-3,2025-07-07,61.28,0,10
item-3,2025-07-08,59.89,0,10
item-3,2025-07-09,72.07,1,8
item-3,2025-07-10,59.64,0,10
item-3,2025-07-11,56.33,0,10
item-3,2025-07-12,49.14,0,10
item-3,2025-07-13,52.55,0,10
item-3,2025-07-14,60.05,0,10
item-3,2025-07-15,60.41,0,10
item-3,2025-07-16,59.99,0,10
item-3,2025-07-17,59.78,0,10
item-3,2025-07-18,55.98,0,10
item-3,2025-07-19,49.77,0,10
item-3,2025-07-20,64.35,1,8
item-3,2025-07-21,58.68,0,10
item-3,2025-07-22,61.75,0,10
item-3,2025-07-23,64.64,0,10
item-3,2025-07-24,75.63,1,8
item-3,2025-07-25,58.0,0,10
item-3,2025-07-26,49.32,0,10
item-3,2025-07-27,54.71,0,10
item-3,2025-07-28,59.59,0,10
item-3,2025-07-29,61.54,0,10
item-3,2025-07-30,73.84,1,8
item-3,2025-07-31,61.81,0,10
item-3,2025-08-01,66.34,1,8
item-3,2025-08-02,61.02,1,8
item-3,2025-08-03,59.85,1,8
item-4,2025-01-06,57.58,0,10
item-4,2025-01-07,61.56,0,10
item-4,2025-01-08,60.96,0,10
item-4,2025-01-09,59.96,0,10
item-4,2025-01-10,56.52,0,10
item-4,2025-01-11,58.24,1,8
item-4,2025-01-12,49.13,0,10
item-4,2025-01-13,59.31,0,10
item-4,2025-01-14,61.36,0,10
item-4,2025-01-15,58.98,0,10
item-4,2025-01-16,58.61,0,10
item-4,2025-01-17,56.24,0,10
item-4,2025-01-18,46.84,0,10
item-4,2025-01-19,51.51,0,10
item-4,2025-01-20,69.31,1,8
item-4,2025-01-21,60.59,0,10
item-4,2025-01-22,58.76,0,10
item-4,2025-01-23,61.06,0,10
item-4,2025-01-24,55.88,0,10
item-4,2025-01-25,51.42,0,10
item-4,2025-01-26,53.17,0,10
item-4,2025-01-27,55.93,0,10
item-4,2025-01-28,60.86,0,10
item-4,2025-01-29,62.62,0,10
item-4,2025-01-30,63.11,0,10
item-4,2025-01-31,53.54,0,10
item-4,2025-02-01,49.37,0,10
item-4,2025-02-02,50.65,0,10
item-4,2025-02-03,59.34,0,10
item-4,2025-02-04,58.95,0,10
item-4,2025-02-05,63.51,0,10
item-4,2025-02-06,60.91,0,10
item-4,2025-02-07,66.53,1,8
item-4,2025-02-08,60.12,1,8
item-4,2025-02-09,53.83,0,10
item-4,2025-02-10,58.17,0,10
item-4,2025-02-11,58.77,0,10
item-4,2025-02-12,64.6,0,10
item-4,2025-02-13,69.91,1,8
item-4,2025-02-14,58.43,0,10
item-4,2025-02-15,48.37,0,10
item-4,2025-02-16,62.0,1,8
item-4,2025-02-17,60.81,0,10
item-4,2025-02-18,59.65,0,10
item-4,2025-02-19,58.25,0,10
item-4,2025-02-20,60.93,0,10
item-4,2025-02-21,59.19,0,10
item-4,2025-02-22,50.52,0,10
item-4,2025-02-23,53.05,0,10
item-4,2025-02-24,59.76,0,10
item-4,2025-02-25,75.02,1,8
item-4,2025-02-26,61.28,0,10
item-4,2025-02-27,61.6,0,10
item-4,2025-02-28,58.03,0,10
item-4,2025-03-01,50.04,0,10
item-4,2025-03-02,51.19,0,10
item-4,2025-03-03,61.95,0,10
item-4,2025-03-04,62.09,0,10
item-4,2025-03-05,61.01,0,10
item-4,2025-03-06,60.1,0,10
item-4,2025-03-07,55.64,0,10
item-4,2025-03-08,59.06,1,8
item-4,2025-03-09,51.88,0,10
item-4,2025-03-10,68.22,1,8
item-4,2025-03-11,60.96,0,10
item-4,2025-03-12,60.91,0,10
item-4,2025-03-13,62.46,0,10
item-4,2025-03-14,56.5,0,10
item-4,2025-03-15,50.6,0,10
item-4,2025-03-16,52.59,0,10
item-4,2025-03-17,62.41,0,10
item-4,2025-03-18,64.18,0,10
item-4,2025-03-19,61.33,0,10
item-4,2025-03-20,74.75,1,8
item-4,2025-03-21,57.02,0,10
item-4,2025-03-22,59.16,1,8
item-4,2025-03-23,51.66,0,10
item-4,2025-03-24,61.08,0,10
item-4,2025-03-25,64.09,0,10
item-4,2025-03-26,64.32,0,10
item-4,2025-03-27,63.07,0,10
item-4,2025-03-28,57.77,0,10
item-4,2025-03-29,52.7,0,10
item-4,2025-03-30,54.79,0,10
item-4,2025-03-31,61.95,0,10
item-4,2025-04-01,65.67,0,10
item-4,2025-04-02,72.51,1,8
item-4,2025-04-03,61.68,0,10
item-4,2025-04-04,56.31,0,10
item-4,2025-04-05,61.68,1,8
item-4,2025-04-06,53.33,0,10
item-4,2025-04-07,70.86,1,8
item-4,2025-04-08,62.86,0,10
item-4,2025-04-09,63.27,0,10
item-4,2025-04-10,64.31,0,10
item-4,2025-04-11,58.31,0,10
item-4,2025-04-12,50.75,0,10
item-4,2025-04-13,55.05,0,10
item-4,2025-04-14,63.75,0,10
item-4,2025-04-15,65.97,0,10
item-4,2025-04-16,63.59,0,10
item-4,2025-04-17,61.91,0,10
item-4,2025-04-18,57.31,0,10
item-4,2025-04-19,50.42,0,10
item-4,2025-04-20,54.93,0,10
item-4,2025-04-21,62.6,0,10
item-4,2025-04-22,71.95,1,8
item-4,2025-04-23,73.26,1,8
item-4,2025-04-24,71.49,1,8
item-4,2025-04-25,56.75,0,10
item-4,2025-04-26,52.47,0,10
item-4,2025-04-27,61.69,1,8
item-4,2025-04-28,72.77,1,8
item-4,2025-04-29,64.34,0,10
item-4,2025-04-30,63.78,0,10
item-4,2025-05-01,74.29,1,8
item-4,2025-05-02,57.85,0,10
item-4,2025-05-03,51.53,0,10
item-4,2025-05-04,55.38,0,10
item-4,2025-05-05,71.05,1,8
item-4,2025-05-06,63.97,0,10
item-4,2025-05-07,62.96,0,10
item-4,2025-05-08,64.52,0,10
item-4,2025-05-09,56.45,0,10
item-4,2025-05-10,53.78,0,10
item-4,2025-05-11,51.24,0,10
item-4,2025-05-12,61.04,0,10
item-4,2025-05-13,65.53,0,10
item-4,2025-05-14,65.53,0,10
item-4,2025-05-15,63.51,0,10
item-4,2025-05-16,58.39,0,10
item-4,2025-05-17,51.48,0,10
item-4,2025-05-18,64.67,1,8
item-4,2025-05-19,61.39,0,10
item-4,2025-05-20,66.29,0,10
item-4,2025-05-21,63.73,0,10
item-4,2025-05-22,73.31,1,8
item-4,2025-05-23,57.16,0,10
item-4,2025-05-24,51.68,0,10
item-4,2025-05-25,54.01,0,10
item-4,2025-05-26,61.16,0,10
item-4,2025-05-27,65.02,0,10
item-4,2025-05-28,63.92,0,10
item-4,2025-05-29,61.7,0,10
item-4,2025-05-30,58.84,0,10
item-4,2025-05-31,52.31,0,10
item-4,2025-06-01,56.17,0,10
item-4,2025-06-02,61.19,0,10
item-4,2025-06-03,67.3,0,10
item-4,2025-06-04,64.43,0,10
item-4,2025-06-05,74.96,1,8
item-4,2025-06-06,68.73,1,8
item-4,2025-06-07,51.98,0,10
item-4,2025-06-08,57.31,0,10
item-4,2025-06-09,64.37,0,10
item-4,2025-06-10,67.94,0,10
item-4,2025-06-11,66.33,0,10
item-4,2025-06-12,72.85,1,8
item-4,2025-06-13,60.29,0,10
item-4,2025-06-14,55.5,0,10
item-4,2025-06-15,69.19,1,8
item-4,2025-06-16,60.47,0,10
item-4,2025-06-17,65.59,0,10
item-4,2025-06-18,65.98,0,10
item-4,2025-06-19,76.36,1,8
item-4,2025-06-20,59.97,0,10
item-4,2025-06-21,62.86,1,8
item-4,2025-06-22,65.99,1,8
item-4,2025-06-23,63.63,0,10
item-4,2025-06-24,66.68,0,10
item-4,2025-06-25,64.75,0,10
item-4,2025-06-26,64.66,0,10
item-4,2025-06-27,58.85,0,10
item-4,2025-06-28,54.1,0,10
item-4,2025-06-29,65.99,1,8
item-4,2025-06-30,62.48,0,10
item-4,2025-07-01,66.5,0,10
item-4,2025-07-02,64.02,0,10
item-4,2025-07-03,65.58,0,10
item-4,2025-07-04,61.72,0,10
item-4,2025-07-05,55.06,0,10
item-4,2025-07-06,66.37,1,8
item-4,2025-07-07,63.02,0,10
item-4,2025-07-08,63.96,0,10
item-4,2025-07-09,65.27,0,10
item-4,2025-07-10,63.37,0,10
item-4,2025-07-11,60.24,0,10
item-4,2025-07-12,53.65,0,10
item-4,2025-07-13,55.63,0,10
item-4,2025-07-14,63.13,0,10
item-4,2025-07-15,66.98,0,10
item-4,2025-07-16,67.89,0,10
item-4,2025-07-17,63.82,0,10
item-4,2025-07-18,59.28,0,10
item-4,2025-07-19,53.84,0,10
item-4,2025-07-20,57.07,0,10
item-4,2025-07-21,73.67,1,8
item-4,2025-07-22,65.88,0,10
item-4,2025-07-23,75.45,1,8
item-4,2025-07-24,77.07,1,8
item-4,2025-07-25,70.95,1,8
item-4,2025-07-26,52.89,0,10
item-4,2025-07-27,56.3,0,10
item-4,2025-07-28,62.91,0,10
item-4,2025-07-29,78.03,1,8
item-4,2025-07-30,64.79,0,10
item-4,2025-07-31,67.61,0,10
item-4,2025-08-01,59.14,0,10
item-4,2025-08-02,51.97,0,10
item-4,2025-08-03,56.72,0,10
item-5,2025-01-06,60.65,0,10
item-5,2025-01-07,72.9,1,8
item-5,2025-01-08,64.9,0,10
item-5,2025-01-09,63.34,0,10
item-5,2025-01-10,69.43,1,8
item-5,2025-01-11,52.78,0,10
item-5,2025-01-12,54.98,0,10
item-5,2025-01-13,60.73,0,10
item-5,2025-01-14,64.91,0,10
item-5,2025-01-15,73.26,1,8
item-5,2025-01-16,73.82,1,8
item-5,2025-01-17,59.54,0,10
item-5,2025-01-18,61.84,1,8
item-5,2025-01-19,55.14,0,10
item-5,2025-01-20,61.85,0,10
item-5,2025-01-21,64.41,0,10
item-5,2025-01-22,66.3,0,10
item-5,2025-01-23,62.51,0,10
item-5,2025-01-24,60.88,0,10
item-5,2025-01-25,52.9,0,10
item-5,2025-01-26,63.88,1,8
item-5,2025-01-27,62.65,0,10
item-5,2025-01-28,76.4,1,8
item-5,2025-01-29,63.5,0,10
item-5,2025-01-30,67.0,0,10
item-5,2025-01-31,60.03,0,10
item-5,2025-02-01,54.05,0,10
item-5,2025-02-02,56.36,0,10
item-5,2025-02-03,62.11,0,10
item-5,2025-02-04,64.32,0,10
item-5,2025-02-05,64.08,0,10
item-5,2025-02-06,75.68,1,8
item-5,2025-02-07,69.75,1,8
item-5,2025-02-08,63.63,1,8
item-5,2025-02-09,57.85,0,10
item-5,2025-02-10,63.88,0,10
item-5,2025-02-11,66.81,0,10
item-5,2025-02-12,76.81,1,8
item-5,2025-02-13,65.35,0,10
item-5,2025-02-14,59.5,0,10
item-5,2025-02-15,64.72,1,8
item-5,2025-02-16,60.92,0,10
item-5,2025-02-17,73.44,1,8
item-5,2025-02-18,64.24,0,10
item-5,2025-02-19,66.15,0,10
item-5,2025-02-20,67.2,0,10
item-5,2025-02-21,60.11,0,10
item-5,2025-02-22,52.78,0,10
item-5,2025-02-23,55.3,0,10
item-5,2025-02-24,62.2,0,10
item-5,2025-02-25,68.71,0,10
item-5,2025-02-26,64.87,0,10
item-5,2025-02-27,67.02,0,10
item-5,2025-02-28,69.98,1,8
item-5,2025-03-01,53.64,0,10
item-5,2025-03-02,57.1,0,10
item-5,2025-03-03,62.04,0,10
item-5,2025-03-04,67.18,0,10
item-5,2025-03-05,65.9,0,10
item-5,2025-03-06,66.76,0,10
item-5,2025-03-07,72.18,1,8
item-5,2025-03-08,65.72,1,8
item-5,2025-03-09,58.86,0,10
item-5,2025-03-10,75.32,1,8
item-5,2025-03-11,65.49,0,10
item-5,2025-03-12,66.24,0,10
item-5,2025-03-13,63.29,0,10
item-5,2025-03-14,71.86,1,8
item-5,2025-03-15,54.69,0,10
item-5,2025-03-16,56.2,0,10
item-5,2025-03-17,63.24,0,10
item-5,2025-03-18,78.73,1,8
item-5,2025-03-19,64.41,0,10
item-5,2025-03-20,69.28,0,10
item-5,2025-03-21,58.32,0,10
item-5,2025-03-22,56.39,0,10
item-5,2025-03-23,59.14,0,10
item-5,2025-03-24,64.38,0,10
item-5,2025-03-25,65.02,0,10
item-5,2025-03-26,64.89,0,10
item-5,2025-03-27,66.14,0,10
item-5,2025-03-28,61.58,0,10
item-5,2025-03-29,64.26,1,8
item-5,2025-03-30,59.08,0,10
item-5,2025-03-31,63.04,0,10
item-5,2025-04-01,65.86,0,10
item-5,2025-04-02,67.42,0,10
item-5,2025-04-03,67.23,0,10
item-5,2025-04-04,60.24,0,10
item-5,2025-04-05,56.5,0,10
item-5,2025-04-06,67.97,1,8
item-5,2025-04-07,64.71,0,10
item-5,2025-04-08,67.35,0,10
item-5,2025-04-09,65.63,0,10
item-5,2025-04-10,66.71,0,10
item-5,2025-04-11,59.34,0,10
item-5,2025-04-12,55.31,0,10
item-5,2025-04-13,55.63,0,10
item-5,2025-04-14,62.06,0,10
item-5,2025-04-15,67.98,0,10
item-5,2025-04-16,71.01,0,10
item-5,2025-04-17,76.39,1,8
item-5,2025-04-18,61.96,0,10
item-5,2025-04-19,54.63,0,10
item-5,2025-04-20,57.39,0,10
item-5,2025-04-21,65.55,0,10
item-5,2025-04-22,70.16,0,10
item-5,2025-04-23,65.95,0,10
item-5,2025-04-24,74.92,1,8
item-5,2025-04-25,72.02,1,8
item-5,2025-04-26,53.27,0,10
item-5,2025-04-27,69.94,1,8
item-5,2025-04-28,75.43,1,8
item-5,2025-04-29,70.82,0,10
item-5,2025-04-30,77.95,1,8
item-5,2025-05-01,76.29,1,8
item-5,2025-05-02,61.06,0,10
item-5,2025-05-03,56.26,0,10
item-5,2025-05-04,60.09,0,10
item-5,2025-05-05,66.94,0,10
item-5,2025-05-06,67.46,0,10
item-5,2025-05-07,70.84,0,10
item-5,2025-05-08,65.29,0,10
item-5,2025-05-09,60.31,0,10
item-5,2025-05-10,55.85,0,10
item-5,2025-05-11,57.97,0,10
item-5,2025-05-12,66.38,0,10
item-5,2025-05-13,76.25,1,8
item-5,2025-05-14,69.53,0,10
item-5,2025-05-15,69.12,0,10
item-5,2025-05-16,64.82,0,10
item-5,2025-05-17,57.72,0,10
item-5,2025-05-18,57.67,0,10
item-5,2025-05-19,67.92,0,10
item-5,2025-05-20,76.59,1,8
item-5,2025-05-21,67.25,0,10
item-5,2025-05-22,69.02,0,10
item-5,2025-05-23,64.12,0,10
item-5,2025-05-24,58.34,0,10
item-5,2025-05-25,56.64,0,10
item-5,2025-05-26,64.07,0,10
item-5,2025-05-27,67.18,0,10
item-5,2025-05-28,69.21,0,10
item-5,2025-05-29,68.72,0,10
item-5,2025-05-30,62.45,0,10
item-5,2025-05-31,66.94,1,8
item-5,2025-06-01,67.94,1,8
item-5,2025-06-02,66.45,0,10
item-5,2025-06-03,69.19,0,10
item-5,2025-06-04,68.96,0,10
item-5,2025-06-05,68.62,0,10
item-5,2025-06-06,72.0,1,8
item-5,2025-06-07,67.71,1,8
item-5,2025-06-08,58.33,0,10
item-5,2025-06-09,66.59,0,10
item-5,2025-06-10,78.24,1,8
item-5,2025-06-11,66.48,0,10
item-5,2025-06-12,79.39,1,8
item-5,2025-06-13,62.08,0,10
item-5,2025-06-14,55.8,0,10
item-5,2025-06-15,60.28,0,10
item-5,2025-06-16,77.43,1,8
item-5,2025-06-17,77.1,1,8
item-5,2025-06-18,67.74,0,10
item-5,2025-06-19,68.7,0,10
item-5,2025-06-20,63.61,0,10
item-5,2025-06-21,57.64,0,10
item-5,2025-06-22,61.45,0,10
item-5,2025-06-23,65.27,0,10
item-5,2025-06-24,70.17,0,10
item-5,2025-06-25,69.9,0,10
item-5,2025-06-26,68.01,0,10
item-5,2025-06-27,63.12,0,10
item-5,2025-06-28,56.83,0,10
item-5,2025-06-29,59.91,0,10
item-5,2025-06-30,67.14,0,10
item-5,2025-07-01,70.41,0,10
item-5,2025-07-02,71.03,0,10
item-5,2025-07-03,69.92,0,10
item-5,2025-07-04,72.23,1,8
item-5,2025-07-05,66.62,1,8
item-5,2025-07-06,57.11,0,10
item-5,2025-07-07,65.19,0,10
item-5,2025-07-08,68.38,0,10
item-5,2025-07-09,67.37,0,10
item-5,2025-07-10,67.97,0,10
item-5,2025-07-11,64.65,0,10
item-5,2025-07-12,57.26,0,10
item-5,2025-07-13,60.43,0,10
item-5,2025-07-14,67.33,0,10
item-5,2025-07-15,68.85,0,10
item-5,2025-07-16,70.52,0,10
item-5,2025-07-17,70.59,0,10
item-5,2025-07-18,63.94,0,10
item-5,2025-07-19,57.94,0,10
item-5,2025-07-20,58.96,0,10
item-5,2025-07-21,78.5,1,8
item-5,2025-07-22,78.13,1,8
item-5,2025-07-23,69.99,0,10
item-5,2025-07-24,71.52,0,10
item-5,2025-07-25,63.78,0,10
item-5,2025-07-26,70.74,1,8
item-5,2025-07-27,62.37,0,10
item-5,2025-07-28,68.15,0,10
item-5,2025-07-29,71.74,0,10
item-5,2025-07-30,71.82,0,10
item-5,2025-07-31,70.57,0,10
item-5,2025-08-01,76.04,1,8
item-5,2025-08-02,60.28,0,10
item-5,2025-08-03,72.83,1,8
item-6,2025-01-06,64.69,0,10
item-6,2025-01-07,69.75,0,10
item-6,2025-01-08,67.35,0,10
item-6,2025-01-09,70.5,0,10
item-6,2025-01-10,60.99,0,10
item-6,2025-01-11,55.91,0,10
item-6,2025-01-12,58.97,0,10
item-6,2025-01-13,66.84,0,10
item-6,2025-01-14,67.87,0,10
item-6,2025-01-15,80.13,1,8
item-6,2025-01-16,67.94,0,10
item-6,2025-01-17,63.79,0,10
item-6,2025-01-18,58.12,0,10
item-6,2025-01-19,58.28,0,10
item-6,2025-01-20,68.34,0,10
item-6,2025-01-21,72.28,0,10
item-6,2025-01-22,69.17,0,10
item-6,2025-01-23,80.27,1,8
item-6,2025-01-24,63.98,0,10
item-6,2025-01-25,53.93,0,10
item-6,2025-01-26,59.12,0,10
item-6,2025-01-27,68.33,0,10
item-6,2025-01-28,65.0,0,10
item-6,2025-01-29,68.84,0,10
item-6,2025-01-30,67.11,0,10
item-6,2025-01-31,73.21,1,8
item-6,2025-02-01,59.52,0,10
item-6,2025-02-02,69.9,1,8
item-6,2025-02-03,68.61,0,10
item-6,2025-02-04,68.9,0,10
item-6,2025-02-05,75.98,1,8
item-6,2025-02-06,71.82,0,10
item-6,2025-02-07,62.32,0,10
item-6,2025-02-08,59.35,0,10
item-6,2025-02-09,60.3,0,10
item-6,2025-02-10,65.91,0,10
item-6,2025-02-11,69.75,0,10
item-6,2025-02-12,71.49,0,10
item-6,2025-02-13,69.02,0,10
item-6,2025-02-14,63.35,0,10
item-6,2025-02-15,58.88,0,10
item-6,2025-02-16,60.96,0,10
item-6,2025-02-17,66.53,0,10
item-6,2025-02-18,79.45,1,8
item-6,2025-02-19,69.09,0,10
item-6,2025-02-20,68.15,0,10
item-6,2025-02-21,64.85,0,10
item-6,2025-02-22,69.42,1,8
item-6,2025-02-23,69.34,1,8
item-6,2025-02-24,67.68,0,10
item-6,2025-02-25,69.1,0,10
item-6,2025-02-26,81.63,1,8
item-6,2025-02-27,70.17,0,10
item-6,2025-02-28,64.09,0,10
item-6,2025-03-01,57.1,0,10
item-6,2025-03-02,56.97,0,10
item-6,2025-03-03,68.49,0,10
item-6,2025-03-04,69.9,0,10
item-6,2025-03-05,68.9,0,10
item-6,2025-03-06,69.6,0,10
item-6,2025-03-07,67.17,0,10
item-6,2025-03-08,58.27,0,10
item-6,2025-03-09,70.93,1,8
item-6,2025-03-10,68.45,0,10
item-6,2025-03-11,71.02,0,10
item-6,2025-03-12,66.29,0,10
item-6,2025-03-13,69.02,0,10
item-6,2025-03-14,64.92,0,10
item-6,2025-03-15,57.28,0,10
item-6,2025-03-16,61.22,0,10
item-6,2025-03-17,69.1,0,10
item-6,2025-03-18,72.76,0,10
item-6,2025-03-19,70.39,0,10
item-6,2025-03-20,72.62,0,10
item-6,2025-03-21,64.57,0,10
item-6,2025-03-22,55.97,0,10
item-6,2025-03-23,69.75,1,8
item-6,2025-03-24,67.2,0,10
item-6,2025-03-25,68.3,0,10
item-6,2025-03-26,66.95,0,10
item-6,2025-03-27,68.72,0,10
item-6,2025-03-28,63.75,0,10
item-6,2025-03-29,61.75,0,10
item-6,2025-03-30,59.43,0,10
item-6,2025-03-31,69.63,0,10
item-6,2025-04-01,71.43,0,10
item-6,2025-04-02,71.5,0,10
item-6,2025-04-03,70.89,0,10
item-6,2025-04-04,66.51,0,10
item-6,2025-04-05,60.63,0,10
item-6,2025-04-06,61.79,0,10
item-6,2025-04-07,69.43,0,10
item-6,2025-04-08,79.43,1,8
item-6,2025-04-09,72.59,0,10
item-6,2025-04-10,71.28,0,10
item-6,2025-04-11,72.32,1,8
item-6,2025-04-12,60.43,0,10
item-6,2025-04-13,73.18,1,8
item-6,2025-04-14,66.75,0,10
item-6,2025-04-15,70.79,0,10
item-6,2025-04-16,71.31,0,10
item-6,2025-04-17,69.56,0,10
item-6,2025-04-18,65.39,0,10
item-6,2025-04-19,58.16,0,10
item-6,2025-04-20,60.95,0,10
item-6,2025-04-21,66.88,0,10
item-6,2025-04-22,72.96,0,10
item-6,2025-04-23,70.16,0,10
item-6,2025-04-24,68.25,0,10
item-6,2025-04-25,65.94,0,10
item-6,2025-04-26,58.64,0,10
item-6,2025-04-27,61.04,0,10
item-6,2025-04-28,71.92,0,10
item-6,2025-04-29,71.39,0,10
item-6,2025-04-30,79.76,1,8
item-6,2025-05-01,70.81,0,10
item-6,2025-05-02,65.25,0,10
item-6,2025-05-03,59.97,0,10
item-6,2025-05-04,62.99,0,10
item-6,2025-05-05,68.64,0,10
item-6,2025-05-06,81.1,1,8
item-6,2025-05-07,72.48,0,10
item-6,2025-05-08,73.21,0,10
item-6,2025-05-09,74.06,1,8
item-6,2025-05-10,60.25,0,10
item-6,2025-05-11,64.37,0,10
item-6,2025-05-12,70.83,0,10
item-6,2025-05-13,70.43,0,10
item-6,2025-05-14,84.47,1,8
item-6,2025-05-15,82.31,1,8
item-6,2025-05-16,66.14,0,10
item-6,2025-05-17,62.26,0,10
item-6,2025-05-18,72.34,1,8
item-6,2025-05-19,69.94,0,10
item-6,2025-05-20,82.44,1,8
item-6,2025-05-21,81.94,1,8
item-6,2025-05-22,74.43,0,10
item-6,2025-05-23,66.85,0,10
item-6,2025-05-24,59.86,0,10
item-6,2025-05-25,64.55,0,10
item-6,2025-05-26,82.24,1,8
item-6,2025-05-27,68.78,0,10
item-6,2025-05-28,74.48,0,10
item-6,2025-05-29,84.18,1,8
item-6,2025-05-30,76.84,1,8
item-6,2025-05-31,60.96,0,10
item-6,2025-06-01,62.46,0,10
item-6,2025-06-02,68.46,0,10
item-6,2025-06-03,73.6,0,10
item-6,2025-06-04,71.45,0,10
item-6,2025-06-05,70.35,0,10
item-6,2025-06-06,65.67,0,10
item-6,2025-06-07,62.42,0,10
item-6,2025-06-08,59.97,0,10
item-6,2025-06-09,71.46,0,10
item-6,2025-06-10,74.08,0,10
item-6,2025-06-11,71.36,0,10
item-6,2025-06-12,82.69,1,8
item-6,2025-06-13,66.22,0,10
item-6,2025-06-14,72.03,1,8
item-6,2025-06-15,63.12,0,10
item-6,2025-06-16,72.55,0,10
item-6,2025-06-17,72.65,0,10
item-6,2025-06-18,72.08,0,10
item-6,2025-06-19,73.7,0,10
item-6,2025-06-20,75.97,1,8
item-6,2025-06-21,60.77,0,10
item-6,2025-06-22,61.03,0,10
item-6,2025-06-23,71.25,0,10
item-6,2025-06-24,71.85,0,10
item-6,2025-06-25,73.0,0,10
item-6,2025-06-26,72.83,0,10
item-6,2025-06-27,65.95,0,10
item-6,2025-06-28,62.83,0,10
item-6,2025-06-29,64.72,0,10
item-6,2025-06-30,70.42,0,10
item-6,2025-07-01,82.1,1,8
item-6,2025-07-02,72.84,0,10
item-6,2025-07-03,70.4,0,10
item-6,2025-07-04,68.32,0,10
item-6,2025-07-05,62.97,0,10
item-6,2025-07-06,63.27,0,10
item-6,2025-07-07,70.04,0,10
item-6,2025-07-08,74.65,0,10
item-6,2025-07-09,71.3,0,10
item-6,2025-07-10,82.4,1,8
item-6,2025-07-11,66.57,0,10
item-6,2025-07-12,69.13,1,8
item-6,2025-07-13,63.23,0,10
item-6,2025-07-14,69.96,0,10
item-6,2025-07-15,75.78,0,10
item-6,2025-07-16,74.16,0,10
item-6,2025-07-17,82.01,1,8
item-6,2025-07-18,67.78,0,10
item-6,2025-07-19,58.32,0,10
item-6,2025-07-20,65.0,0,10
item-6,2025-07-21,74.36,0,10
item-6,2025-07-22,84.93,1,8
item-6,2025-07-23,87.5,1,8
item-6,2025-07-24,85.4,1,8
item-6,2025-07-25,68.4,0,10
item-6,2025-07-26,61.59,0,10
item-6,2025-07-27,64.1,0,10
item-6,2025-07-28,72.73,0,10
item-6,2025-07-29,75.28,0,10
item-6,2025-07-30,71.96,0,10
item-6,2025-07-31,74.16,0,10
item-6,2025-08-01,69.44,0,10
item-6,2025-08-02,70.17,1,8
item-6,2025-08-03,66.31,0,10
item-7,2025-01-06,71.39,0,10
