event,probability,outcome,threshold
825,0.6460621257705732,1,0.2
826,0.7989203740559028,1,0.2
827,0.9146132326678309,1,0.2
828,0.31535898047293287,0,0.2
829,0.1743449544305245,0,0.2
830,0.284206351056164,1,0.2
831,0.8885302714033485,1,0.2
832,0.9406452260373388,1,0.2
833,0.3978629569403036,1,0.2
834,0.9278910769975446,1,0.2
835,0.13825371485580934,0,0.2
836,0.45011612189779415,0,0.2
837,0.4470476338186984,1,0.2
838,0.9046101009295147,1,0.2
839,0.09876893985380056,0,0.2
840,0.9449092076175025,1,0.2
841,0.9081789925743751,0,0.2
842,0.23398806534330963,0,0.2
843,0.18783909954977893,0,0.2
844,0.7366629805050029,1,0.2
845,0.34350562724352407,1,0.2
846,0.09604335616652329,0,0.2
847,0.3538095015918146,1,0.2
848,0.7129841266383014,1,0.2
849,0.14467213931211598,1,0.2
850,0.6354168477633517,1,0.2
851,0.9117348009524842,1,0.2
852,0.418566137387811,0,0.2
853,0.31729770635197835,0,0.2
854,0.22416358263927103,0,0.2
855,0.8910396128538627,1,0.2
856,0.6486788408086526,0,0.2
857,0.3988738548332465,1,0.2
858,0.6668542544630784,1,0.2
859,0.1600380332020561,0,0.2
860,0.3656079516958347,0,0.2
861,0.08289448019265369,0,0.2
862,0.9804761754383093,1,0.2
863,0.5830728358016921,0,0.2
864,0.24219879984004694,0,0.2
865,0.1078269004352409,0,0.2
866,0.6713584533160137,0,0.2
867,0.8585539728995174,1,0.2
868,0.18172570927606702,0,0.2
869,0.7500208814027215,1,0.2
870,0.8799126712261904,1,0.2
871,0.36159793691751385,1,0.2
872,0.8563176802145658,1,0.2
873,0.5231189616830777,1,0.2
874,0.7049791057490753,1,0.2
875,0.3637730729757929,1,0.2
876,0.15750993704066535,0,0.2
877,0.1566380352597842,1,0.2
878,0.6341233436892818,0,0.2
879,0.6237024315191927,0,0.2
880,0.22596137241724798,0,0.2
881,0.9119173306070517,1,0.2
882,0.6108791429374786,0,0.2
883,0.4739590512884425,1,0.2
884,0.7440334253620086,1,0.2
885,0.032913618978557824,0,0.2
886,0.809663261851628,1,0.2
887,0.6974527689100554,1,0.2
888,0.6812523962910351,1,0.2
889,0.03980343588135506,0,0.2
890,0.16058284403413123,0,0.2
891,0.854212737609982,1,0.2
892,0.7229414602829551,1,0.2
893,0.2851545529966356,1,0.2
894,0.610543569458331,0,0.2
895,0.28230552840226125,1,0.2
896,0.2157814358397659,1,0.2
897,0.7872699229217441,0,0.2
898,0.5884874266529948,1,0.2
899,0.677615757560412,1,0.2
900,0.4870875437591937,0,0.2
901,0.626404719889725,0,0.2
902,0.19118940086273256,1,0.2
903,0.5514488211637993,1,0.2
904,0.07613083432797388,0,0.2
905,0.8782369950745418,0,0.2
906,0.3625151599605877,1,0.2
907,0.9085626909367563,1,0.2
908,0.5259565490596896,1,0.2
909,0.2806116464389833,1,0.2
910,0.9429205971202745,1,0.2
911,0.5195165007337971,0,0.2
912,0.37243479035968263,0,0.2
913,0.618746146653478,0,0.2
914,0.6197785150630765,1,0.2
915,0.5780075844228834,1,0.2
916,0.1480630735766201,0,0.2
917,0.16848676413278096,0,0.2
918,0.3082440117919715,1,0.2
919,0.35048572820429913,0,0.2
920,0.5572450399988418,1,0.2
921,0.6645167409089967,0,0.2
922,0.6149815609977567,1,0.2
923,0.30758077696775427,0,0.2
924,0.7839195715164287,1,0.2
925,0.8189245624482615,1,0.2
926,0.7357815788706101,1,0.2
927,0.1382926438443062,0,0.2
928,0.4820223320043846,0,0.2
929,0.1358950485552454,0,0.2
930,0.8213520735656485,1,0.2
931,0.16220054979936915,0,0.2
932,0.10749182694940906,0,0.2
933,0.3220999586777524,0,0.2
934,0.8498537609926421,1,0.2
935,0.7028778191308053,1,0.2
936,0.0671139503692517,0,0.2
937,0.1848115278743006,0,0.2
938,0.25886447296187093,1,0.2
939,0.6659319121101763,0,0.2
940,0.14514985553488208,0,0.2
941,0.7828039405023808,1,0.2
942,0.424343111235036,1,0.2
943,0.6039019310666963,1,0.2
944,0.3549390737281207,0,0.2
945,0.6385804072316743,0,0.2
946,0.5609520331216382,1,0.2
947,0.8881029947941219,1,0.2
948,0.11670830208982239,0,0.2
949,0.3034241655299649,1,0.2
950,0.2622567325087385,0,0.2
951,0.07885235133155907,0,0.2
952,0.3031657035921364,0,0.2
953,0.326125175863602,1,0.2
954,0.5742714767308,1,0.2
955,0.6108806413853611,0,0.2
956,0.7265281251923835,1,0.2
957,0.4494855106517779,1,0.2
958,0.15832113054401403,1,0.2
959,0.27533806421861673,1,0.2
960,0.7700232610583361,1,0.2
961,0.11793559433299854,1,0.2
962,0.3610439535240542,1,0.2
963,0.578499858151637,0,0.2
964,0.7028194342080148,1,0.2
965,0.6962779200982696,0,0.2
966,0.3297857275192978,0,0.2
967,0.1740690613820362,0,0.2
968,0.9289284874129768,1,0.2
969,0.20033552493401777,0,0.2
970,0.6808818128463527,1,0.2
971,0.7715270422595004,1,0.2
972,0.6619193834896513,0,0.2
973,0.5695727500604371,1,0.2
974,0.484323889489526,0,0.2
975,0.4050010072200475,0,0.2
976,0.061332576803621745,0,0.2
977,0.5557273309495868,1,0.2
978,0.7048218961599514,0,0.2
979,0.5379379767164804,1,0.2
980,0.2753815308970281,0,0.2
981,0.6812870859063751,1,0.2
982,0.8997243076719332,0,0.2
983,0.24643087577072964,0,0.2
984,0.036368335570045665,0,0.2
985,0.3909197572478227,0,0.2
986,0.24483713970556645,0,0.2
987,0.1887062688417851,0,0.2
988,0.09124165580052337,0,0.2
989,0.6899585718079364,1,0.2
990,0.806905293846589,0,0.2
991,0.7990436415983384,0,0.2
992,0.2337754470924413,1,0.2
993,0.4996515187242886,1,0.2
994,0.2541114367638543,0,0.2
995,0.9440866403037591,1,0.2
996,0.8539388565776516,1,0.2
997,0.32656045629601077,1,0.2
998,0.8729497342623707,1,0.2
999,0.12025505752439312,0,0.2
1000,0.49873369201286416,0,0.2
1001,0.7223985572216742,0,0.2
1002,0.11173540798787068,0,0.2
1003,0.3749586009297904,0,0.2
1004,0.5218930831230139,1,0.2
1005,0.47496758651654736,1,0.2
1006,0.6066602189467224,1,0.2
1007,0.908872254689628,1,0.2
1008,0.16530421347210758,0,0.2
1009,0.29028717703304263,0,0.2
1010,0.25577598564017573,1,0.2
1011,0.624991615953123,1,0.2
1012,0.1870310636499495,1,0.2
1013,0.8498263710992044,0,0.2
1014,0.4209119021136236,0,0.2
1015,0.24401205126611714,0,0.2
1016,0.040586865699313225,0,0.2
1017,0.6961183349208971,0,0.2
1018,0.4856253155117517,1,0.2
1019,0.8146046929534609,1,0.2
1020,0.6172079079359043,1,0.2
1021,0.07889216300394386,0,0.2
1022,0.18006348419181054,0,0.2
1023,0.18529967082432086,0,0.2
1024,0.9273855070849895,1,0.2
1025,0.02682030773722234,0,0.2
1026,0.5576521657631817,0,0.2
1027,0.29844269572748006,0,0.2
1028,0.48204636107340115,1,0.2
1029,0.17451442382106647,0,0.2
1030,0.8108812385596451,1,0.2
1031,0.5711017831387524,1,0.2
1032,0.8505758116677113,1,0.2
1033,0.3701999949976361,1,0.2
1034,0.28213852326876376,1,0.2
1035,0.15723158653627434,0,0.2
1036,0.36492375674185334,1,0.2
1037,0.5403042067686711,1,0.2
1038,0.3862815672517226,0,0.2
1039,0.5897633699055411,1,0.2
1040,0.4698564671421158,1,0.2
1041,0.3260824684071304,1,0.2
1042,0.8525149983205704,1,0.2
1043,0.7194041737744854,0,0.2
1044,0.6506553405651672,0,0.2
1045,0.6505582912019949,0,0.2
1046,0.595835648179172,0,0.2
1047,0.8769654928904524,0,0.2
1048,0.24719417629925824,0,0.2
1049,0.3415713320425008,0,0.2
1050,0.28153334902575744,0,0.2
1051,0.15466951373245874,0,0.2
1052,0.7949687945860785,1,0.2
1053,0.04823540171437972,0,0.2
1054,0.788112322811182,0,0.2
1055,0.741489099986319,1,0.2
1056,0.6142688778209755,1,0.2
1057,0.2941196492033056,0,0.2
1058,0.15676718507805854,0,0.2
1059,0.40129969283631495,0,0.2
1060,0.927464447459341,1,0.2
1061,0.40697289061026753,1,0.2
1062,0.20560453641057894,0,0.2
1063,0.7866708057640854,1,0.2
1064,0.4362553126789793,0,0.2
1065,0.723762610239275,1,0.2
1066,0.5852664725693836,0,0.2
1067,0.8935780198690105,1,0.2
1068,0.8689208057079518,0,0.2
1069,0.3948601746833722,0,0.2
1070,0.5140204052873274,0,0.2
1071,0.9317964221550967,1,0.2
1072,0.7609100947045908,1,0.2
1073,0.6067408541500152,0,0.2
1074,0.6816878905348231,1,0.2
1075,0.3007408399979386,0,0.2
1076,0.6729146182790142,0,0.2
1077,0.5751855831654185,1,0.2
1078,0.6454403234705899,1,0.2
1079,0.46537249461434016,1,0.2
1080,0.3072037234486573,0,0.2
1081,0.5305395136004454,0,0.2
1082,0.1150978660344168,0,0.2
1083,0.6221168962499166,0,0.2
1084,0.7035277367144942,0,0.2
1085,0.46029536088014167,0,0.2
1086,0.2635183707007845,0,0.2
1087,0.25537520843067646,0,0.2
1088,0.3000869531255983,0,0.2
1089,0.1534981056017661,0,0.2
1090,0.22840647751427737,0,0.2
1091,0.13381686048042116,0,0.2
1092,0.2861316674540475,0,0.2
1093,0.49381557938419357,1,0.2
1094,0.4099439730178692,1,0.2
1095,0.6406615097770962,1,0.2
1096,0.6060397514349578,0,0.2
1097,0.2917427782315692,0,0.2
1098,0.744540071902122,1,0.2
1099,0.8011860134388284,1,0.2
1100,0.9230959692560772,1,0.2
1101,0.3243462794355344,0,0.2
1102,0.1256557542701319,0,0.2
1103,0.843695278596264,1,0.2
1104,0.6462839826243012,1,0.2
1105,0.6220701156824195,1,0.2
1106,0.8427180079346713,1,0.2
1107,0.575208998696894,1,0.2
1108,0.5366054105212948,0,0.2
1109,0.3710096312113641,0,0.2
1110,0.7817262198836765,1,0.2
1111,0.3517575842537988,1,0.2
1112,0.6498943591275717,0,0.2
1113,0.21189630745068821,1,0.2
1114,0.41826813828902143,1,0.2
1115,0.5288150425228235,0,0.2
1116,0.33077334196296065,0,0.2
1117,0.21234508650478223,1,0.2
1118,0.6476098623605677,1,0.2
1119,0.27420448585504925,1,0.2
1120,0.4590749435208885,0,0.2
1121,0.8047038230975436,1,0.2
1122,0.16421437153474744,0,0.2
1123,0.225232030441887,0,0.2
1124,0.7279216615097497,1,0.2
1125,0.210146231369043,0,0.2
1126,0.6510951901369809,1,0.2
1127,0.6329425095514501,0,0.2
1128,0.24068196841307338,0,0.2
1129,0.19948753521272156,1,0.2
1130,0.19839390997344863,0,0.2
1131,0.5389663810225687,0,0.2
1132,0.4868521105106086,0,0.2
1133,0.6126478132842013,0,0.2
1134,0.33205247616438005,1,0.2
1135,0.14201401046352893,0,0.2
1136,0.3776390517169912,0,0.2
1137,0.6381713690740266,1,0.2
1138,0.024949732307887766,0,0.2
1139,0.6707412238041168,1,0.2
1140,0.5076485929570687,0,0.2
1141,0.7484193425955769,1,0.2
1142,0.7611519430393555,1,0.2
1143,0.948161542506875,1,0.2
1144,0.21497707613580622,0,0.2
1145,0.556480609157046,0,0.2
1146,0.20963579113715758,0,0.2
1147,0.7912899647966352,1,0.2
1148,0.7086934002978664,1,0.2
1149,0.8089128881520997,1,0.2
1150,0.5495660024711295,0,0.2
1151,0.16721319384938965,0,0.2
1152,0.5259238256885349,0,0.2
1153,0.897029450016568,1,0.2
1154,0.18700149325877682,0,0.2
1155,0.641393365059225,0,0.2
1156,0.6677688528426167,0,0.2
1157,0.7012420279665681,1,0.2
1158,0.25342010004359883,0,0.2
1159,0.45383929647827415,0,0.2
1160,0.7533642365193585,1,0.2
1161,0.1824810510012633,0,0.2
1162,0.7317030353007727,1,0.2
1163,0.9451791898682247,1,0.2
1164,0.04864550508244743,0,0.2
1165,0.30437618961541035,0,0.2
1166,0.646336740146018,0,0.2
1167,0.7122914235329239,0,0.2
1168,0.8237819197304364,1,0.2
1169,0.5924652470722214,0,0.2
1170,0.18842887634034716,1,0.2
1171,0.7453416886324468,1,0.2
1172,0.5257171131392847,1,0.2
1173,0.3996713181900199,1,0.2
1174,0.8588268780547172,0,0.2
1175,0.1233690725090135,0,0.2
1176,0.7784299187932866,1,0.2
1177,0.6349708141999744,1,0.2
1178,0.0336746871320721,0,0.2
1179,0.3233807943410744,1,0.2
1180,0.5025822086357068,1,0.2
1181,0.6766728865635014,0,0.2
1182,0.25999113396066553,0,0.2
1183,0.315706905756236,1,0.2
1184,0.8031307734764412,1,0.2
1185,0.38162585737286503,0,0.2
1186,0.08177179901332851,0,0.2
1187,0.8670638622283589,1,0.2
1188,0.5617882620213779,1,0.2
1189,0.28349349989209444,1,0.2
1190,0.5825483245134049,1,0.2
1191,0.37385022240281773,1,0.2
1192,0.7617354520067898,1,0.2
1193,0.3731033134965506,0,0.2
1194,0.4368412871787801,1,0.2
1195,0.2050045220059439,0,0.2
1196,0.7138538930696121,0,0.2
1197,0.951746048665044,1,0.2
1198,0.6434743402763037,0,0.2
1199,0.3060952617572271,1,0.2
1200,0.8645410667876231,1,0.2
1201,0.938573505421183,1,0.2
1202,0.7715978665775173,0,0.2
1203,0.9053737585485235,1,0.2
1204,0.9018136635002689,1,0.2
1205,0.27959543729975705,0,0.2
1206,0.346252543861199,1,0.2
1207,0.4530068647947638,1,0.2
1208,0.9479780543453928,1,0.2
1209,0.31317859614425786,0,0.2
1210,0.5167915508378313,0,0.2
1211,0.26597104326892096,0,0.2
1212,0.5031058765815497,1,0.2
1213,0.03749983998229066,0,0.2
1214,0.504334353930707,1,0.2
1215,0.1415690833257747,1,0.2
1216,0.7878502466187401,1,0.2
1217,0.6079927331675821,1,0.2
1218,0.6510515395666693,1,0.2
1219,0.757812283711629,1,0.2
1220,0.5419713112021459,1,0.2
1221,0.7306337935630107,1,0.2
1222,0.6729987113427063,1,0.2
1223,0.08103326826204281,0,0.2
1224,0.8703025562404867,1,0.2
1225,0.6088156816348779,1,0.2
1226,0.9716039480238496,1,0.2
1227,0.5384299491533862,1,0.2
1228,0.8181146386731536,1,0.2
1229,0.7377133635261075,0,0.2
1230,0.30281246156514147,1,0.2
1231,0.5015872842226008,0,0.2
1232,0.6823844806243307,1,0.2
1233,0.5827915665287192,0,0.2
1234,0.656111440490375,1,0.2
1235,0.5551380984676386,0,0.2
1236,0.8615417273171793,1,0.2
1237,0.8935014232021603,1,0.2
1238,0.5410153781703548,0,0.2
1239,0.1933335442598398,0,0.2
1240,0.057079366513642156,0,0.2
1241,0.45970653578538756,0,0.2
1242,0.0924062335860803,0,0.2
1243,0.2579434092245979,1,0.2
1244,0.7973399872831115,1,0.2
1245,0.2105111404079535,0,0.2
1246,0.2545038948258226,0,0.2
1247,0.22613996562316943,0,0.2
1248,0.5726733139553374,1,0.2
1249,0.1818719951258478,1,0.2
1250,0.8082920289405583,1,0.2
1251,0.270430869804149,0,0.2
1252,0.6032832788559297,1,0.2
1253,0.8283340089323967,1,0.2
1254,0.8808421486411233,1,0.2
1255,0.8622120432670599,1,0.2
1256,0.7077210221612988,1,0.2
1257,0.20803696191529533,0,0.2
1258,0.6279636841178972,0,0.2
1259,0.2038202345792382,1,0.2
1260,0.48824702300298073,0,0.2
1261,0.713979895898216,1,0.2
1262,0.5615199857114181,1,0.2
1263,0.44936345774217523,0,0.2
1264,0.2512005158443512,0,0.2
1265,0.48625799423327914,1,0.2
1266,0.5307793731861439,1,0.2
1267,0.4506389797885849,0,0.2
1268,0.08356675865617123,0,0.2
1269,0.47058247896675853,0,0.2
1270,0.5729484267477547,1,0.2
1271,0.6823793711152426,1,0.2
1272,0.546566864913,1,0.2
1273,0.8388592123762392,1,0.2
1274,0.27134623463177526,0,0.2
1275,0.6748881047915138,1,0.2
1276,0.6835983334908868,1,0.2
1277,0.7936519854694588,1,0.2
1278,0.06440676044116048,0,0.2
1279,0.3185245366810343,0,0.2
1280,0.4856783337049487,1,0.2
1281,0.7627272458326968,1,0.2
1282,0.3856392271589461,0,0.2
1283,0.7055095095360049,1,0.2
1284,0.03931008060204008,0,0.2
1285,0.16975301706177387,0,0.2
1286,0.8895617747598474,1,0.2
1287,0.35048375062443937,0,0.2
1288,0.5854501563184302,1,0.2
1289,0.6980302947439617,1,0.2
1290,0.13664640805918782,0,0.2
1291,0.3359921927702622,1,0.2
1292,0.33859548149005125,1,0.2
1293,0.3417121144845931,0,0.2
1294,0.4724491968205765,0,0.2
1295,0.6384089713429634,0,0.2
1296,0.16011801628098676,0,0.2
1297,0.7927301290648856,1,0.2
1298,0.5760057842822114,0,0.2
1299,0.6382803485133014,1,0.2
1300,0.41329836618907734,1,0.2
1301,0.8621836757583519,1,0.2
1302,0.22478300326000605,1,0.2
1303,0.6393497850938983,1,0.2
1304,0.34939661121039073,1,0.2
1305,0.29659560435108545,1,0.2
1306,0.2400784922279029,0,0.2
1307,0.4754292037835429,1,0.2
1308,0.5460863211300961,1,0.2
1309,0.32229311748217554,1,0.2
1310,0.37143953917068634,1,0.2
1311,0.8798726505080695,0,0.2
1312,0.2503794208656631,1,0.2
1313,0.48000790076712335,1,0.2
1314,0.5716745123466191,1,0.2
1315,0.5093582607235775,0,0.2
1316,0.1897349442152731,0,0.2
1317,0.08748164393873208,0,0.2
1318,0.12885772815339822,0,0.2
1319,0.3561505444358235,0,0.2
1320,0.11468481695687864,0,0.2
1321,0.39468008615283556,1,0.2
1322,0.04237365620943226,0,0.2
1323,0.2315723760822101,0,0.2
1324,0.04181312279326392,0,0.2
1325,0.5975472321440409,0,0.2
1326,0.11534717824597616,1,0.2
1327,0.8988445610796132,1,0.2
1328,0.7935410950416637,1,0.2
1329,0.6693490138516083,1,0.2
1330,0.25865964701739613,0,0.2
1331,0.788757534346284,1,0.2
1332,0.11359454938870336,0,0.2
1333,0.6734521889636629,1,0.2
1334,0.2585829486366921,0,0.2
1335,0.07032017543571907,0,0.2
1336,0.7927694415912979,0,0.2
1337,0.4359041390585771,1,0.2
1338,0.5982239561563963,1,0.2
1339,0.196801090398594,0,0.2
1340,0.05125457969869386,0,0.2
1341,0.45291762389626755,0,0.2
1342,0.3783891053859827,1,0.2
1343,0.8302923337901196,1,0.2
1344,0.08514458877274605,0,0.2
1345,0.14493037406668757,0,0.2
1346,0.8617405351596739,1,0.2
1347,0.11159245850802625,0,0.2
1348,0.5706336536454213,0,0.2
1349,0.46100378753946025,1,0.2
1350,0.4261201751907008,1,0.2
1351,0.8260516969513814,1,0.2
1352,0.7539443876447822,1,0.2
1353,0.44864524730876876,0,0.2
1354,0.6993970888920511,1,0.2
1355,0.09001440635751362,0,0.2
1356,0.5723586126636457,1,0.2
1357,0.41430709433356344,1,0.2
1358,0.448786016442584,1,0.2
1359,0.42821434165425026,1,0.2
1360,0.24719254093918486,0,0.2
1361,0.07605401716556737,0,0.2
1362,0.4788460274482623,1,0.2
1363,0.9649393575312224,1,0.2
1364,0.43809953109336364,1,0.2
1365,0.36804188078925126,0,0.2
1366,0.5362930025855197,1,0.2
1367,0.905010743002402,1,0.2
1368,0.7320305995326198,0,0.2
1369,0.815319486003374,1,0.2
1370,0.5734470338780109,1,0.2
1371,0.5734959202209023,1,0.2
1372,0.9417136707342102,1,0.2
1373,0.9284163237506742,1,0.2
1374,0.4854708576853843,0,0.2
1375,0.7301320328172306,1,0.2
1376,0.052084745479420366,0,0.2
1377,0.24094752699018518,0,0.2
1378,0.800478484977702,1,0.2
1379,0.12422113183492951,0,0.2
1380,0.8655518978127479,1,0.2
1381,0.8904498063307777,1,0.2
1382,0.8199201127794651,0,0.2
1383,0.6150548145040662,1,0.2
1384,0.6246059569618385,1,0.2
1385,0.19194262913801802,0,0.2
1386,0.8851024431059946,1,0.2
1387,0.7434639729852432,1,0.2
1388,0.22914867659919838,0,0.2
1389,0.7163286364760558,1,0.2
1390,0.6044499840964138,1,0.2
1391,0.22881856714122537,1,0.2
1392,0.543317802300517,1,0.2
1393,0.07990472594391726,0,0.2
1394,0.8308857842560465,1,0.2
1395,0.1895573177749915,0,0.2
1396,0.15018306134904755,0,0.2
1397,0.45515444888270296,1,0.2
1398,0.5705099248025981,0,0.2
1399,0.3907693143892045,0,0.2
1400,0.697897541328089,1,0.2
1401,0.966456038349533,1,0.2
1402,0.15613596955455145,1,0.2
1403,0.5273731484905604,1,0.2
1404,0.5551411666234047,1,0.2
1405,0.2167146342817156,0,0.2
1406,0.7701932905955711,1,0.2
1407,0.4859074595621946,0,0.2
1408,0.516739658136174,0,0.2
1409,0.8812201775516209,0,0.2
1410,0.27853700335592485,1,0.2
1411,0.0930180054048779,0,0.2
1412,0.820209273340861,0,0.2
1413,0.14326774544417736,0,0.2
1414,0.1878583833709955,0,0.2
1415,0.35505129566709653,0,0.2
1416,0.28993355231993484,1,0.2
1417,0.4728393190015652,1,0.2
1418,0.4945522509843907,1,0.2
1419,0.6473021638282808,0,0.2
1420,0.4919674562001359,1,0.2
1421,0.25546817461462423,0,0.2
1422,0.39084624748162367,0,0.2
1423,0.40608346353073976,0,0.2
1424,0.04006247902263017,0,0.2
1425,0.34361107385819833,0,0.2
1426,0.2716995863218531,0,0.2
1427,0.7990655485064717,1,0.2
1428,0.41887697871474305,0,0.2
1429,0.305020613709751,0,0.2
1430,0.8867290434740358,1,0.2
1431,0.3071667853849699,1,0.2
1432,0.6819968645041092,1,0.2
1433,0.7667855668802488,1,0.2
1434,0.372220133349596,0,0.2
1435,0.5055079210377431,0,0.2
1436,0.7751759527991451,1,0.2
1437,0.5956699241223765,0,0.2
1438,0.40279754130270484,1,0.2
1439,0.5474660628687587,1,0.2
1440,0.9563423451612882,1,0.2
1441,0.6237315777000253,1,0.2
1442,0.7977784393592993,1,0.2
1443,0.40071949719555455,1,0.2
1444,0.08863946925917478,0,0.2
1445,0.4419902100237181,0,0.2
1446,0.6493600258378649,0,0.2
1447,0.9404623263487139,1,0.2
1448,0.5521045191205564,1,0.2
1449,0.2653964864078998,0,0.2
1450,0.18704764098455895,0,0.2
1451,0.5809541823782391,0,0.2
1452,0.8976027761528564,1,0.2
1453,0.4047342092112999,1,0.2
1454,0.5602460238056174,1,0.2
1455,0.6408386844956813,1,0.2
1456,0.8295110404998629,1,0.2
1457,0.6073133000550207,0,0.2
1458,0.4240933607335056,1,0.2
1459,0.6448592636196229,1,0.2
1460,0.8407894950842643,1,0.2
1461,0.41506874345459954,1,0.2
1462,0.8534772621206996,1,0.2
1463,0.6756061908411225,1,0.2
1464,0.823596049671891,0,0.2
1465,0.43277219924114274,1,0.2
1466,0.3974478037219009,0,0.2
1467,0.7897856984027887,1,0.2
1468,0.5894737695037287,0,0.2
1469,0.44880039573226616,0,0.2
1470,0.20644004983227568,1,0.2
1471,0.4707550111853448,1,0.2
1472,0.2637815607978394,0,0.2
1473,0.6866520440103638,1,0.2
1474,0.5440219877315372,1,0.2
1475,0.7184629207426201,1,0.2
1476,0.1351169564970292,0,0.2
1477,0.32845739698588294,0,0.2
1478,0.36156631928351135,0,0.2
1479,0.17692377268373646,0,0.2
1480,0.11777325640919092,0,0.2
1481,0.1232344709185177,0,0.2
1482,0.46271730912965625,0,0.2
1483,0.5156685496727549,1,0.2
1484,0.18703215737998677,1,0.2
1485,0.26372129174529857,0,0.2
1486,0.3883847443858431,1,0.2
1487,0.05095750863472584,0,0.2
1488,0.27944529402437446,0,0.2
1489,0.5383648259562197,0,0.2
1490,0.4850698467818406,0,0.2
1491,0.9684428622887078,1,0.2
1492,0.3961500403833724,1,0.2
1493,0.6456165117914061,1,0.2
1494,0.2523086424383124,0,0.2
1495,0.7926955740199751,1,0.2
1496,0.7918343738397895,1,0.2
1497,0.7023012940607154,0,0.2
1498,0.8422190404650187,0,0.2
1499,0.8678330146257153,0,0.2
1500,0.14468664857852875,0,0.2
1501,0.404777114834387,0,0.2
1502,0.09559487909203854,0,0.2
1503,0.3109657682743704,0,0.2
1504,0.4533049010767366,1,0.2
1505,0.34738063206552966,1,0.2
1506,0.10466153272642605,0,0.2
1507,0.5654986645019828,1,0.2
1508,0.3252511107710911,0,0.2
1509,0.5292800649363361,1,0.2
1510,0.5757102419364084,0,0.2
1511,0.8284438787235324,1,0.2
1512,0.17064109374784162,0,0.2
1513,0.07425657650527306,0,0.2
1514,0.8750750741959763,1,0.2
1515,0.6108261097425349,0,0.2
1516,0.35055440069735133,0,0.2
1517,0.8374408146977799,1,0.2
1518,0.5677232571181583,1,0.2
1519,0.21418732759985085,0,0.2
1520,0.9891550027663998,0,0.2
1521,0.6179619667557138,1,0.2
1522,0.5192964306682233,1,0.2
1523,0.32869357629983287,0,0.2
1524,0.12869134917136993,1,0.2
1525,0.5733234019074316,1,0.2
1526,0.654283816678253,1,0.2
1527,0.3682711102823998,0,0.2
1528,0.8588818533881641,1,0.2
1529,0.7504710741605332,0,0.2
1530,0.40089907153924687,0,0.2
1531,0.11964173331640446,1,0.2
1532,0.30957060890444366,0,0.2
1533,0.291656711915084,0,0.2
1534,0.9646036140247511,1,0.2
1535,0.5337083865082061,0,0.2
1536,0.47328384230671094,0,0.2
1537,0.598180756966045,1,0.2
1538,0.4830288169282666,0,0.2
1539,0.7465500628084254,0,0.2
1540,0.8119793920190703,0,0.2
1541,0.5261685676086658,1,0.2
1542,0.7247043703584076,1,0.2
1543,0.03838920557539384,0,0.2
1544,0.6327390296578481,1,0.2
1545,0.11715697720762955,1,0.2
1546,0.2036362239839165,0,0.2
1547,0.25053829752990203,0,0.2
1548,0.13647273648117275,0,0.2
1549,0.8848393035362236,0,0.2
1550,0.7300562213382038,1,0.2
1551,0.30056490588946017,1,0.2
1552,0.8903646541647645,1,0.2
1553,0.43192169324007645,0,0.2
1554,0.11993644766247517,0,0.2
1555,0.6277306261403678,0,0.2
1556,0.7278944138165133,0,0.2
1557,0.7935631670995418,1,0.2
1558,0.0831919449642225,0,0.2
1559,0.7188978626551368,1,0.2
1560,0.6308652999341097,1,0.2
1561,0.31255776608570973,1,0.2
1562,0.5987178702817455,1,0.2
1563,0.11079830228525153,0,0.2
1564,0.543451699666041,1,0.2
1565,0.5092334192971695,1,0.2
1566,0.237360214019323,1,0.2
1567,0.765941502965215,1,0.2
1568,0.4474491509103686,0,0.2
1569,0.8026754221662525,1,0.2
1570,0.13823395874609393,0,0.2
1571,0.9291474795422485,1,0.2
1572,0.7499893697346927,1,0.2
1573,0.6927156727929269,0,0.2
1574,0.3666174292636742,0,0.2
1575,0.6450575668013065,1,0.2
1576,0.5962943987533078,1,0.2
1577,0.34870932795228715,0,0.2
1578,0.1977593707940679,0,0.2
1579,0.9522053178216632,1,0.2
1580,0.9510187780754202,1,0.2
1581,0.8057087452469358,1,0.2
1582,0.16236063880565865,0,0.2
1583,0.7745407406306648,1,0.2
1584,0.3600605321631857,1,0.2
1585,0.4384135358643301,1,0.2
1586,0.1289377150944816,0,0.2
1587,0.04405127558095507,0,0.2
1588,0.6232732744903953,0,0.2
1589,0.21701232359074468,1,0.2
1590,0.7529396159212249,0,0.2
1591,0.3364529837020134,1,0.2
1592,0.14355173330965637,0,0.2
1593,0.660282782877694,1,0.2
1594,0.43785021974885036,0,0.2
1595,0.01648285025646869,0,0.2
1596,0.5438832873180028,1,0.2
1597,0.22440194652752965,0,0.2
1598,0.10228469580292615,0,0.2
1599,0.38745825507974374,1,0.2
1600,0.2565154784700673,0,0.2
1601,0.19722157312991492,0,0.2
1602,0.6358179294014114,1,0.2
1603,0.2964082801184157,0,0.2
1604,0.09840150842438275,0,0.2
1605,0.5092182449086193,0,0.2
1606,0.9125263348400834,1,0.2
1607,0.4819140019295939,1,0.2
1608,0.7096195741443995,1,0.2
1609,0.06455226091919739,0,0.2
1610,0.5667766654761157,0,0.2
1611,0.9262152712256214,1,0.2
1612,0.5329106070045914,1,0.2
1613,0.9217684091584027,0,0.2
1614,0.639330882140899,0,0.2
